"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.454882838E1,1.124686432E1,8.076972961E0,-5.844469070E-1,1.385896920E1
4.455103717E1,1.144307613E1,8.124231339E0,-6.071787477E-1,1.404691398E1
4.455321596E1,1.167218876E1,8.175676346E0,-6.675975323E-1,1.426630157E1
4.455544201E1,1.186361504E1,8.199604988E0,-7.046862841E-1,1.443867953E1
4.455763199E1,1.207418346E1,8.231907845E0,-7.555337548E-1,1.463287546E1
4.455983509E1,1.228893852E1,8.269595146E0,-8.404789567E-1,1.483612546E1
4.456202507E1,1.250429249E1,8.292924881E0,-8.530412912E-1,1.502855992E1
4.456421994E1,1.275254822E1,8.311469078E0,-9.038887620E-1,1.524877107E1
4.456641599E1,1.301097298E1,8.301300049E0,-9.068797827E-1,1.546025327E1
4.456861205E1,1.328794193E1,8.310273170E0,-8.997012973E-1,1.569839175E1
4.457080810E1,1.359362507E1,8.295317650E0,-9.068797827E-1,1.595059147E1
4.457297846E1,1.392383480E1,8.270791054E0,-9.284151793E-1,1.622162492E1
4.457518086E1,1.426301765E1,8.250452042E0,-9.786644578E-1,1.650640529E1
4.457740332E1,1.461177158E1,8.259425163E0,-1.028315544E0,1.681604608E1
4.457959383E1,1.500359631E1,8.267800331E0,-1.063609719E0,1.716379008E1
4.458177111E1,1.541456318E1,8.310273170E0,-1.055832982E0,1.754377900E1
4.458398402E1,1.584467316E1,8.380861282E0,-1.105484009E0,1.795869144E1
4.458617371E1,1.626581001E1,8.441878319E0,-1.164706469E0,1.836296343E1
4.458835708E1,1.670070648E1,8.507680893E0,-1.209571838E0,1.878183418E1
4.459057319E1,1.714038658E1,8.564510345E0,-1.259222865E0,1.920232621E1
4.459277220E1,1.758485413E1,8.629714966E0,-1.313659668E0,1.963223820E1
4.459498723E1,1.802513313E1,8.705088615E0,-1.377667665E0,2.006444518E1
4.459716160E1,1.847438622E1,8.776275635E0,-1.412961721E0,2.050176629E1
4.459935614E1,1.898106575E1,8.832506180E0,-1.433300734E0,2.098447935E1
4.460154803E1,1.948774529E1,8.902496338E0,-1.511067510E0,2.147812800E1
4.460374793E1,1.996571159E1,8.963513374E0,-1.607976794E0,2.194447085E1
4.460594310E1,2.043889236E1,9.034101486E0,-1.700100541E0,2.241101632E1
4.460813554E1,2.095035934E1,9.075378418E0,-1.758724689E0,2.289919568E1
4.461033712E1,2.145703888E1,9.136395454E0,-1.826920033E0,2.339264577E1
4.461252826E1,2.191586304E1,9.183054924E0,-1.919641972E0,2.383943321E1
4.461470475E1,2.236511421E1,9.186046600E0,-2.030908108E0,2.426327211E1
4.461692444E1,2.273839569E1,9.122636795E0,-2.128415823E0,2.459242352E1
4.461911356E1,2.303450775E1,9.016754150E0,-2.192423820E0,2.483338730E1
4.462129716E1,2.327797699E1,8.853444099E0,-2.261815548E0,2.500726884E1
4.462351222E1,2.344009018E1,8.642276764E0,-2.340778828E0,2.509195132E1
4.462570830E1,2.350649071E1,8.416753769E0,-2.425724030E0,2.508547361E1
4.462791079E1,2.349213409E1,8.105687141E0,-2.496312141E0,2.497627079E1
4.463010179E1,2.344367981E1,7.765905857E0,-2.557329178E0,2.482851887E1
4.463229760E1,2.335753822E1,7.378268719E0,-2.618346214E0,2.463471490E1
4.463449220E1,2.319901466E1,6.948158741E0,-2.651247501E0,2.436186168E1
4.463668807E1,2.299263191E1,6.479763508E0,-2.665604353E0,2.403651189E1
4.463887805E1,2.273899269E1,6.006583214E0,-2.737389088E0,2.367771377E1
4.464105478E1,2.245125580E1,5.495117188E0,-2.852244616E0,2.328927863E1
4.464327460E1,2.216411781E1,4.992624283E0,-2.947957516E0,2.290992949E1
4.464546395E1,2.188655090E1,4.452444553E0,-3.028715372E0,2.253926551E1
4.464767655E1,2.158445740E1,3.955335855E0,-3.120240688E0,2.216459756E1
4.464986573E1,2.129253197E1,3.443870068E0,-3.211168051E0,2.180696583E1
4.465206271E1,2.098146629E1,2.960519791E0,-3.335594654E0,2.145024002E1
4.465425450E1,2.060339928E1,2.496910334E0,-3.461217880E0,2.104078545E1
4.465645246E1,2.019661903E1,2.028515339E0,-3.567698479E0,2.060938542E1
4.465864845E1,1.976591110E1,1.579262972E0,-3.659822226E0,2.016381938E1
4.466084528E1,1.930170441E1,1.149751306E0,-3.723830223E0,1.969123238E1
4.466304169E1,1.889492416E1,7.202396393E-1,-3.715455294E0,1.927022346E1
4.466523930E1,1.850728607E1,2.997010350E-1,-3.740580082E0,1.888389255E1
4.466743448E1,1.804307938E1,-6.759724021E-2,-3.718446493E0,1.842238115E1
4.466962860E1,1.755494308E1,-3.822534084E-1,-3.696911097E0,1.794406019E1
4.467182449E1,1.703869247E1,-7.016952634E-1,-3.713660717E0,1.745281334E1
4.467402435E1,1.652662849E1,-9.924231768E-1,-3.754936934E0,1.697686380E1
4.467623195E1,1.601516151E1,-1.259821177E0,-3.819543123E0,1.651246370E1
4.467841273E1,1.549891090E1,-1.545763373E0,-3.870390654E0,1.604947187E1
4.468060902E1,1.505384541E1,-1.794018745E0,-3.934996843E0,1.566272533E1
4.468280225E1,1.461894989E1,-2.023131609E0,-3.985246181E0,1.528688799E1
4.468499939E1,1.419302750E1,-2.227717876E0,-4.011567116E0,1.491634765E1
4.468718449E1,1.378206062E1,-2.423331022E0,-4.023531437E0,1.456044414E1
4.468938730E1,1.336630726E1,-2.575275421E0,-4.011567116E0,1.419094373E1
4.469158733E1,1.295952702E1,-2.742174864E0,-3.999603033E0,1.383711270E1
4.469377982E1,1.252941799E1,-2.865405083E0,-4.016352654E0,1.346580670E1
4.469598235E1,1.212802124E1,-3.017947674E0,-4.023531437E0,1.312957397E1
4.469817721E1,1.174038410E1,-3.150749207E0,-4.016352654E0,1.280214545E1
4.470037635E1,1.137727356E1,-3.265006542E0,-3.990031719E0,1.249091568E1
4.470256988E1,1.104227829E1,-3.378665686E0,-3.934996843E0,1.219965130E1
4.470476482E1,1.072702408E1,-3.473780155E0,-3.898506403E0,1.193040428E1
4.470695630E1,1.040159988E1,-3.558725595E0,-3.809373617E0,1.163482425E1
4.470913857E1,1.007617569E1,-3.638885021E0,-3.735196114E0,1.134559345E1
4.471135311E1,9.751350403E0,-3.723830223E0,-3.670589924E0,1.106476284E1
4.471354917E1,9.421140671E0,-3.785445452E0,-3.591028690E0,1.076953926E1
4.471575007E1,9.115457535E0,-3.846462488E0,-3.531208038E0,1.050505926E1
4.471794031E1,8.813961983E0,-3.888935089E0,-3.480360508E0,1.024317584E1
4.472012982E1,8.489136696E0,-3.935595036E0,-3.425325632E0,9.964296554E0
4.472233355E1,8.182855606E0,-3.963112593E0,-3.327219963E0,9.681724019E0
4.472452893E1,7.896314621E0,-3.967299938E0,-3.267399311E0,9.421632112E0
4.472672726E1,7.595417500E0,-3.994817495E0,-3.197409153E0,9.158185361E0
4.472891499E1,7.327421188E0,-3.989433527E0,-3.128017426E0,8.910172510E0
4.473109200E1,7.040880680E0,-3.988237143E0,-3.067598581E0,8.653912255E0
4.473331439E1,6.777669907E0,-3.997210264E0,-2.998206854E0,8.420436069E0
4.473551212E1,6.500700951E0,-3.996013880E0,-2.918645382E0,8.169806035E0
4.473771347E1,6.261418819E0,-3.990629911E0,-2.834298372E0,7.947561889E0
4.473989526E1,6.022734642E0,-3.960719585E0,-2.736192703E0,7.710212884E0
4.474207248E1,5.778666496E0,-3.921836376E0,-2.642274380E0,7.466953926E0
4.474429298E1,5.563910961E0,-3.872783422E0,-2.572284460E0,7.250669208E0
4.474648962E1,5.315057278E0,-3.824328899E0,-2.469393015E0,6.998087400E0
4.474869155E1,5.105087280E0,-3.780061483E0,-2.346760750E0,6.771858458E0
4.475087621E1,4.908875465E0,-3.722035646E0,-2.267199516E0,6.564358410E0
4.475305140E1,4.718048096E0,-3.687937975E0,-2.177468538E0,6.371988196E0
4.475526383E1,4.540979385E0,-3.648456335E0,-2.073979139E0,6.183293368E0
4.475746938E1,4.373481750E0,-3.623929977E0,-1.979462504E0,6.014855186E0
4.475967166E1,4.229912281E0,-3.585046530E0,-1.884945989E0,5.856427060E0
4.476186426E1,4.091726780E0,-3.559921980E0,-1.795215130E0,5.712973823E0
4.476405781E1,3.938585997E0,-3.564109325E0,-1.719841242E0,5.583295517E0
4.476625377E1,3.823730469E0,-3.534797192E0,-1.615753531E0,5.452189043E0
4.476844996E1,3.699303865E0,-3.519842148E0,-1.554736495E0,5.337728300E0
4.477064743E1,3.575475216E0,-3.514458179E0,-1.497906923E0,5.232510341E0
4.477283767E1,3.455834150E0,-3.485146284E0,-1.456032634E0,5.119479009E0
4.477501423E1,3.355335474E0,-3.461217880E0,-1.399203062E0,5.019569161E0
4.477723382E1,3.245265722E0,-3.451048374E0,-1.362114310E0,4.929182476E0
4.477942568E1,3.135195971E0,-3.450450182E0,-1.329213023E0,4.847872471E0
4.478161718E1,3.006581545E0,-3.397808075E0,-1.296909928E0,4.718750646E0
4.478382176E1,2.901297569E0,-3.378067255E0,-1.278963685E0,4.632991914E0
4.478601161E1,2.757728100E0,-3.363710403E0,-1.265803218E0,4.530107034E0
4.478819342E1,2.643470764E0,-3.334398270E0,-1.252044439E0,4.435511783E0
4.479041195E1,2.519043922E0,-3.300898790E0,-1.238883972E0,4.333168426E0
4.479260538E1,2.418545485E0,-3.257229805E0,-1.216152072E0,4.235319837E0
4.479480597E1,2.294716835E0,-3.233301640E0,-1.226919770E0,4.150336970E0
4.479699761E1,2.194218397E0,-3.195016384E0,-1.203589797E0,4.058491403E0
4.479919416E1,2.093719721E0,-3.199203968E0,-1.194616675E0,4.005705593E0
4.480139095E1,1.989033818E0,-3.170490026E0,-1.210170031E0,3.933544717E0
4.480358680E1,1.898106575E0,-3.170490026E0,-1.186840057E0,3.881160252E0
4.480577953E1,1.807179332E0,-3.174677372E0,-1.206580877E0,3.847117228E0
4.480795850E1,1.716252089E0,-3.179463148E0,-1.188036442E0,3.803411328E0
4.481017466E1,1.615753531E0,-3.193820000E0,-1.198804140E0,3.774688998E0
4.481237072E1,1.520638824E0,-3.212364435E0,-1.199402332E0,3.751025680E0
4.481457106E1,1.444068432E0,-3.221935749E0,-1.190429211E0,3.726033456E0
4.481676230E1,1.372283816E0,-3.226721287E0,-1.185643673E0,3.701438106E0
4.481895206E1,1.290927768E0,-3.221935749E0,-1.191027522E0,3.669592761E0
4.482113005E1,1.233500123E0,-3.240479946E0,-1.182054400E0,3.663261585E0
4.482335172E1,1.185643673E0,-3.240479946E0,-1.192223907E0,3.650734042E0
4.482554745E1,1.133001566E0,-3.240479946E0,-1.182652593E0,3.630849761E0
4.482774867E1,1.085743308E0,-3.240479946E0,-1.178465128E0,3.615014367E0
4.482993807E1,1.080957651E0,-3.245265722E0,-1.197607756E0,3.624152782E0
4.483213406E1,1.037886858E0,-3.254837036E0,-1.197607756E0,3.620143312E0
4.483433039E1,1.037886858E0,-3.259622574E0,-1.192822099E0,3.622868065E0
4.483652640E1,1.013958573E0,-3.254837036E0,-1.193420291E0,3.611970115E0
4.483871651E1,1.033101201E0,-3.283550978E0,-1.197607756E0,3.644621990E0
4.484089405E1,1.052243710E0,-3.293122053E0,-1.183250785E0,3.654032307E0
4.484311565E1,1.070788145E0,-3.312264681E0,-1.164108157E0,3.670535706E0
4.484531037E1,1.104287624E0,-3.326621771E0,-1.173081279E0,3.696212014E0
4.484751280E1,1.152144074E0,-3.340978622E0,-1.167697430E0,3.721974128E0
4.484970234E1,1.209571838E0,-3.350549936E0,-1.158126116E0,3.745731572E0
4.485189291E1,1.295713425E0,-3.364906788E0,-1.156929731E0,3.786813617E0
4.485406897E1,1.405185103E0,-3.355335474E0,-1.151545882E0,3.815609943E0
4.485629133E1,1.524826288E0,-3.351148129E0,-1.160519004E0,3.860322959E0
4.485848156E1,1.639681697E0,-3.341576815E0,-1.154536963E0,3.897133212E0
4.486066462E1,1.778465390E0,-3.327818155E0,-1.158724308E0,3.947145151E0
4.486287920E1,1.892722726E0,-3.318246841E0,-1.147956610E0,3.988855199E0
4.486507447E1,2.031506538E0,-3.309273720E0,-1.156331539E0,4.051594007E0
4.486727646E1,2.151147604E0,-3.299702406E0,-1.146162033E0,4.102335845E0
4.486946657E1,2.246860504E0,-3.294916868E0,-1.116850019E0,4.141523060E0
4.487166286E1,2.361117840E0,-3.285345554E0,-1.115653515E0,4.196791111E0
4.487385977E1,2.475973129E0,-3.285943747E0,-1.110269666E0,4.261521791E0
4.487605802E1,2.600399971E0,-3.276372433E0,-1.104287624E0,4.326216301E0
4.487825263E1,2.757728100E0,-3.276970625E0,-1.146162033E0,4.433654041E0
4.488044673E1,2.901297569E0,-3.286541939E0,-1.155135155E0,4.533566226E0
4.488264193E1,3.044866800E0,-3.287140131E0,-1.192223907E0,4.636583000E0
4.488484042E1,3.221337557E0,-3.292523861E0,-1.209571838E0,4.762435623E0
4.488704320E1,3.412763357E0,-3.302693367E0,-1.270588875E0,4.916211275E0
4.488922453E1,3.656233072E0,-3.322434187E0,-1.297508121E0,5.107850480E0
4.489140187E1,3.895515203E0,-3.313461065E0,-1.329213023E0,5.284020268E0
4.489362238E1,4.134199142E0,-3.290131092E0,-1.394417405E0,5.464518739E0
4.489582071E1,4.387838364E0,-3.262015581E0,-1.416550994E0,5.648051688E0
4.489802150E1,4.631906509E0,-3.229114056E0,-1.443470240E0,5.827979223E0
4.490021094E1,4.928018093E0,-3.158525944E0,-1.465603828E0,6.034040358E0
4.490240656E1,5.196014404E0,-3.092125177E0,-1.502094388E0,6.230256123E0
4.490460342E1,5.468197823E0,-3.006581545E0,-1.538584948E0,6.427127170E0
4.490679322E1,5.750551224E0,-2.912065268E0,-1.575075507E0,6.635497446E0
4.490897026E1,6.008377552E0,-2.812164783E0,-1.582852125E0,6.820138740E0
4.491119258E1,6.281159401E0,-2.726621389E0,-1.614557028E0,7.035213004E0
4.491338143E1,6.515655994E0,-2.621935368E0,-1.632503271E0,7.210643871E0
4.491556389E1,6.773482800E0,-2.517249346E0,-1.669592023E0,7.416478344E0
4.491777334E1,6.998407841E0,-2.436491728E0,-1.725225091E0,7.608587639E0
4.491995230E1,7.223333359E0,-2.322832584E0,-1.781456470E0,7.793951705E0
4.492217770E1,7.467401028E0,-2.208575249E0,-1.842473388E0,8.002161641E0
4.492436731E1,7.663612843E0,-2.094317913E0,-1.874776483E0,8.162837508E0
4.492656937E1,7.902296543E0,-1.994417667E0,-1.916650891E0,8.372427553E0
4.492875442E1,8.112865448E0,-1.890329838E0,-1.987239242E0,8.563939075E0
4.493093102E1,8.337790489E0,-1.819143414E0,-2.038684845E0,8.774067979E0
4.493315210E1,8.534002304E0,-1.724028707E0,-2.061416626E0,8.947117347E0
4.493534716E1,8.758927345E0,-1.667199135E0,-2.069193363E0,9.153137297E0
4.493755001E1,8.978468895E0,-1.596012712E0,-2.077568293E0,9.352884597E0
4.493973368E1,9.189037323E0,-1.529611826E0,-2.124228239E0,9.554604381E0
4.494191061E1,9.385248184E0,-1.472782373E0,-2.170888424E0,9.744984759E0
4.494413207E1,9.566504478E0,-1.430309772E0,-2.236690998E0,9.928070336E0
4.494632332E1,9.767501831E0,-1.392622828E0,-2.254039049E0,1.012048331E1
4.494850509E1,9.963713646E0,-1.383649707E0,-2.295913219E0,1.031800822E1
4.495071945E1,1.014975548E1,-1.360319614E0,-2.342573404E0,1.050503003E1
4.495290858E1,1.036510944E1,-1.341775298E0,-2.402992249E0,1.072428210E1
4.495509224E1,1.059003448E1,-1.319043517E0,-2.477767944E0,1.095573093E1
4.495730783E1,1.083350468E1,-1.276570916E0,-2.581855536E0,1.120983652E1
4.495950375E1,1.106800079E1,-1.229910851E0,-2.699702263E0,1.145869602E1
4.496170641E1,1.131685448E1,-1.183250785E0,-2.822334290E0,1.172334630E1
4.496389718E1,1.158425236E1,-1.107876897E0,-2.911466837E0,1.199578814E1
4.496609311E1,1.182832050E1,-1.018146038E0,-3.044268608E0,1.225615595E1
4.496828757E1,1.207238865E1,-8.997012973E-1,-3.157329559E0,1.251082571E1
4.497048357E1,1.232124233E1,-7.860422134E-1,-3.270988464E0,1.277224493E1
4.497268571E1,1.256052399E1,-6.580262184E-1,-3.379862070E0,1.302394829E1
4.497489701E1,1.280937767E1,-5.246263742E-1,-3.478565931E0,1.328366704E1
4.497707168E1,1.307737350E1,-3.631108403E-1,-3.577867985E0,1.356284213E1
4.497926791E1,1.331187057E1,-2.159522474E-1,-3.691527128E0,1.381592943E1
4.498146004E1,1.360379505E1,-5.443671346E-2,-3.766901016E0,1.411579776E1
4.498366152E1,1.391007614E1,8.793623000E-2,-3.851248026E0,1.443364342E1
4.498585004E1,1.422533035E1,2.638086975E-1,-3.892524242E0,1.475063943E1
4.498801991E1,1.460339642E1,4.396811724E-1,-3.981058598E0,1.514269903E1
4.499021567E1,1.497667694E1,6.346961856E-1,-4.070191383E0,1.553287318E1
4.499241894E1,1.539243031E1,8.440681696E-1,-4.130012035E0,1.595920929E1
4.499463448E1,1.580399513E1,1.082154036E0,-4.175475597E0,1.638206080E1
4.499681682E1,1.624905968E1,1.358525038E0,-4.235894203E0,1.684696799E1
4.499903971E1,1.679402542E1,1.619940877E0,-4.271188259E0,1.740421062E1
4.500122267E1,1.737727547E1,1.858026743E0,-4.315455437E0,1.800125334E1
4.500340536E1,1.799462509E1,2.095514536E0,-4.374079704E0,1.863679926E1
4.500562479E1,1.857308960E1,2.347358942E0,-4.437489510E0,1.923957028E1
4.500783476E1,1.913241196E1,2.609373093E0,-4.463212490E0,1.981863469E1
4.501001827E1,1.967797470E1,2.876172781E0,-4.450650215E0,2.037899275E1
4.501220815E1,2.019901276E1,3.195614576E0,-4.438087940E0,2.092626802E1
4.501440027E1,2.075893211E1,3.534198999E0,-4.406980991E0,2.151383988E1
4.501660296E1,2.138046837E1,3.954139471E0,-4.365705013E0,2.217699319E1
4.501879762E1,2.204986000E1,4.412364960E0,-4.290929317E0,2.289273607E1
4.502099139E1,2.274378014E1,4.951348305E0,-4.244867325E0,2.366039483E1
4.502318793E1,2.344248390E1,5.553143024E0,-4.184448719E0,2.445193367E1
4.502538384E1,2.409811592E1,6.187839508E0,-4.134199142E0,2.522102598E1
4.502758071E1,2.472982216E1,6.861418724E0,-4.074976921E0,2.598554613E1
4.502977591E1,2.523231506E1,7.554141045E0,-4.021138668E0,2.664402985E1
4.503197271E1,2.562533569E1,8.261817932E0,-3.930211306E0,2.720959437E1
4.503416994E1,2.589393044E1,8.968897820E0,-3.878765583E0,2.767637230E1
4.503636582E1,2.601895523E1,9.648459435E0,-3.765704632E0,2.800463055E1
4.503855998E1,2.600998306E1,1.027597713E1,-3.625126362E0,2.820029195E1
4.504075256E1,2.586760902E1,1.085025406E1,-3.523431301E0,2.827146579E1
4.504294995E1,2.560559464E1,1.137248802E1,-3.412763357E0,2.822457996E1
4.504514830E1,2.523769951E1,1.180379391E1,-3.378665686E0,2.806575153E1
4.504734517E1,2.477468681E1,1.217348480E1,-3.340978622E0,2.780541273E1
4.504954103E1,2.424467659E1,1.244686508E1,-3.288934708E0,2.745079024E1
4.505173210E1,2.367159653E1,1.263470173E1,-3.279363394E0,2.703209933E1
4.505390791E1,2.306023026E1,1.275972652E1,-3.323032379E0,2.656364780E1
4.505612911E1,2.240579224E1,1.284227943E1,-3.337987661E0,2.604008119E1
4.505832422E1,2.177947235E1,1.282433319E1,-3.318246841E0,2.549156134E1
4.506052720E1,2.116810608E1,1.274477196E1,-3.299104214E0,2.492793645E1
4.506271670E1,2.055614090E1,1.260718441E1,-3.245265722E0,2.433162093E1
4.506491268E1,1.995374870E1,1.241755295E1,-3.192025423E0,2.371785688E1
4.506710893E1,1.935554314E1,1.214118195E1,-3.180659533E0,2.306863551E1
4.506930619E1,1.878186226E1,1.186540890E1,-3.145963669E0,2.243754366E1
4.507150247E1,1.824108505E1,1.154596710E1,-3.157927752E0,2.181786075E1
4.507369043E1,1.767219162E1,1.122173977E1,-3.165704250E0,2.117204486E1
4.507586726E1,1.707937050E1,1.091665554E1,-3.126222849E0,2.050979118E1
4.507808901E1,1.650030708E1,1.060738277E1,-3.052643538E0,1.985183457E1
4.508028508E1,1.591705608E1,1.031725311E1,-3.012563705E0,1.920609086E1
4.508248848E1,1.535235023E1,1.004566765E1,-2.958725214E0,1.858397565E1
4.508467706E1,1.476431370E1,9.784252167E0,-2.928216696E0,1.795246508E1
4.508686994E1,1.419542027E1,9.550951958E0,-2.903092146E0,1.735392128E1
4.508904248E1,1.359302711E1,9.337391853E0,-2.825325251E0,1.673139969E1
4.509123933E1,1.300917816E1,9.147761345E0,-2.728415966E0,1.613581444E1
4.509346046E1,1.243071365E1,8.977272034E0,-2.641077995E0,1.555922068E1
4.509566221E1,1.188574791E1,8.820542336E0,-2.563311338E0,1.502143587E1
4.509785940E1,1.135513973E1,8.678768158E0,-2.495115757E0,1.450812937E1
4.510004901E1,1.089093208E1,8.541180611E0,-2.402393818E0,1.404762129E1
4.510224532E1,1.046560764E1,8.422736168E0,-2.328216314E0,1.363422235E1
4.510444240E1,1.006899738E1,8.319246292E0,-2.254637241E0,1.325435612E1
4.510663207E1,9.729216576E0,8.239086151E0,-2.137388945E0,1.292705022E1
4.510880839E1,9.413364410E0,8.192426682E0,-2.024327993E0,1.264219871E1
4.511102897E1,9.107681274E0,8.145766258E0,-1.911865234E0,1.236764306E1
4.511322440E1,8.849256516E0,8.113463402E0,-1.794018745E0,1.213903343E1
4.511542670E1,8.577073097E0,8.099704742E0,-1.685743570E0,1.191692625E1
4.511761049E1,8.323433876E0,8.100900650E0,-1.582852125E0,1.172218255E1
4.511978230E1,8.103293419E0,8.111668587E0,-1.441077471E0,1.155591778E1
4.512198715E1,7.893323898E0,8.122436523E0,-1.308275819E0,1.140132110E1
4.512420676E1,7.668398380E0,8.142177582E0,-1.204786181E0,1.124948440E1
4.512640860E1,7.496115208E0,8.167302132E0,-1.130010486E0,1.114331598E1
4.512859927E1,7.314858913E0,8.210970879E0,-1.064207911E0,1.104806509E1
4.513076778E1,7.166503906E0,8.249854088E0,-9.990034699E-1,1.097346247E1
4.513299024E1,7.042077065E0,8.288737297E0,-9.086744189E-1,1.091419739E1
4.513518473E1,6.894320011E0,8.341978073E0,-8.338986635E-1,1.085429102E1
4.513738781E1,6.784250259E0,8.385646820E0,-7.579265833E-1,1.081293563E1
4.513957255E1,6.655037880E0,8.419744492E0,-6.825526357E-1,1.075395297E1
4.514174903E1,6.540780544E0,8.458627701E0,-6.167500615E-1,1.071030221E1
4.514396945E1,6.425925255E0,8.507082939E0,-5.461617708E-1,1.067526431E1
4.514616152E1,6.301498413E0,8.526823044E0,-4.851447940E-1,1.061371560E1
4.514835334E1,6.177071571E0,8.546564102E0,-4.139583111E-1,1.055326171E1
4.515055778E1,6.081358910E0,8.556734085E0,-3.385843933E-1,1.050310734E1
4.515274706E1,5.957530022E0,8.581260681E0,-2.632105052E-1,1.044985543E1
4.515492840E1,5.833103180E0,8.581858635E0,-1.680957973E-1,1.037794038E1
4.515714838E1,5.737390518E0,8.587242126E0,-9.212367237E-2,1.032796515E1
4.515933832E1,5.646463394E0,8.568697929E0,-1.136590727E-2,1.026183523E1
4.516152361E1,5.560321808E0,8.564510345E0,8.315058798E-2,1.021150969E1
4.516373300E1,5.459823132E0,8.536395073E0,1.639083475E-1,1.013442526E1
4.516592968E1,5.388038158E0,8.503493309E0,2.452643216E-1,1.006978194E1
4.516813078E1,5.301896572E0,8.461020470E0,3.212364316E-1,9.990103478E0
4.517032202E1,5.244469166E0,8.423334122E0,3.732803464E-1,9.929569617E0
4.517251270E1,5.177470207E0,8.375477791E0,4.450650215E-1,9.856617515E0
4.517468948E1,5.124827862E0,8.309076309E0,5.168496966E-1,9.776080162E0
4.517691146E1,5.072185993E0,8.242675781E0,5.401797295E-1,9.693325999E0
4.517910534E1,5.009374142E0,8.166105270E0,5.449653864E-1,9.595628789E0
4.518130793E1,4.932804108E0,8.090133667E0,5.976074338E-1,9.494206326E0
4.518349787E1,4.889732838E0,8.032705307E0,6.209374666E-1,9.424404762E0
4.518568776E1,4.817948341E0,7.961519241E0,6.400800347E-1,9.327814176E0
4.518786510E1,4.731806755E0,7.894520283E0,6.586244106E-1,9.227525767E0
4.519008683E1,4.660022259E0,7.837690353E0,6.634100676E-1,9.142500229E0
4.519227802E1,4.593023300E0,7.775477409E0,6.675975323E-1,9.055362966E0
4.519446330E1,4.511667252E0,7.732406139E0,6.580262184E-1,8.976538564E0
4.519667360E1,4.454239368E0,7.684549809E0,6.191428304E-1,8.903701026E0
4.519886955E1,4.387838364E0,7.631907940E0,5.665007830E-1,8.821568310E0
4.520107127E1,4.335196495E0,7.564908981E0,5.425725579E-1,8.735912175E0
4.520326244E1,4.244269371E0,7.478767395E0,5.276173949E-1,8.615344703E0
4.520545193E1,4.182055950E0,7.402794838E0,5.276173949E-1,8.518764200E0
4.520762889E1,4.110270977E0,7.316653252E0,5.036891699E-1,8.407225767E0
4.520985140E1,4.024129391E0,7.244868755E0,5.078766346E-1,8.302992190E0
4.521204783E1,3.937987804E0,7.158727169E0,4.648058116E-1,8.183591331E0
4.521424874E1,3.880560160E0,7.063014030E0,4.313062727E-1,8.070374183E0
4.521643801E1,3.813561201E0,6.976872444E0,4.115654826E-1,7.961745053E0
4.521862831E1,3.775275946E0,6.866802692E0,3.690928817E-1,7.844865661E0
4.522080776E1,3.722035646E0,6.766304016E0,3.451646566E-1,7.730171928E0
4.522302634E1,3.683750391E0,6.694519520E0,3.164508045E-1,7.647663019E0
4.522521664E1,3.659822226E0,6.579664230E0,2.973082066E-1,7.534896965E0
4.522740133E1,3.635894060E0,6.460022926E0,2.883351147E-1,7.418541566E0
4.522961604E1,3.635894060E0,6.360122681E0,3.266202807E-1,7.333318958E0
4.523181017E1,3.664009571E0,6.240481377E0,3.421736360E-1,7.244698527E0
4.523401184E1,3.678366661E0,6.121438503E0,4.001995921E-1,7.152800176E0
4.523620194E1,3.725624800E0,6.011368752E0,4.582255483E-1,7.087087206E0
4.523839836E1,3.773481369E0,5.906682491E0,4.971089065E-1,7.026747253E0
4.524059884E1,3.825525284E0,5.791827202E0,5.653043389E-1,6.964156448E0
4.524280741E1,3.892524242E0,5.691926956E0,6.281159520E-1,6.924182775E0
4.524498844E1,4.001996040E0,5.596213818E0,7.058826685E-1,6.916057529E0
4.524718389E1,4.116851330E0,5.538786411E0,7.645068169E-1,6.943420659E0
4.524937455E1,4.250251293E0,5.462814331E0,8.327022791E-1,6.971396528E0
4.525157476E1,4.421936035E0,5.424529076E0,9.014959335E-1,7.056325454E0
4.525376981E1,4.642076015E0,5.414957523E0,9.750752449E-1,7.198708665E0
4.525596667E1,4.875974178E0,5.414957523E0,1.062413216E0,7.363804113E0
4.525816262E1,5.133800983E0,5.467001438E0,1.121635556E0,7.583012830E0
4.526035875E1,5.401797295E0,5.519643784E0,1.214357495E0,7.817963011E0
4.526255604E1,5.678766251E0,5.605785370E0,1.268794179E0,8.079792968E0
4.526475173E1,5.994020939E0,5.729613781E0,1.342373490E0,8.399924266E0
4.526694674E1,6.314659119E0,5.863013744E0,1.387238979E0,8.727787918E0
4.526914262E1,6.668198586E0,6.029912949E0,1.442273855E0,9.105211498E0
4.527133854E1,7.065407276E0,6.225526333E0,1.472782373E0,9.531329709E0
4.527352849E1,7.457231998E0,6.440282345E0,1.494317770E0,9.965968661E0
4.527570544E1,7.854440212E0,6.630511761E0,1.506281853E0,1.038868626E1
4.527792775E1,8.265407562E0,6.845267296E0,1.546361685E0,1.084278013E1
4.528012604E1,8.696115494E0,7.050451756E0,1.553540111E0,1.130242370E1
4.528233463E1,9.121439934E0,7.240681171E0,1.565504193E0,1.175069928E1
